WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Estimates Start After
362,LCA,PPPGDP,St. Lucia,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office Latest actual data: 2018. Estimates. Notes: Historical values for expenditure based GDP components are not reported by authorities and are estimated by IMF staff using data from balance of payments and fiscal accounts.† GDP expenditure component estimates prior 2014 have been removed due to internal inconsistencies arising from methodological changes to international trade estimates from the balance of payments applicable to data reported after 2014. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: No,0.284,0.326,0.354,0.383,0.428,0.498,0.581,0.618,0.729,0.826,0.941,0.977,1.079,1.111,1.152,1.197,1.255,1.268,1.362,1.419,1.451,1.433,1.461,1.552,1.71,1.756,1.922,2.011,2.151,2.134,2.168,2.31,2.351,2.345,2.42,2.447,2.557,2.697,2.835,2.934,2.702,2.944,2018
364,VCT,PPPGDP,St. Vincent and the Grenadines,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office Latest actual data: 2018. Preliminary Notes: Historical values for expenditure based GDP components are not reported by authorities and are estimated by IMF staff using data from balance of payments and fiscal accounts.† GDP expenditure component estimates prior 2014 have been removed due to internal inconsistencies arising from methodological changes to international trade estimates from the balance of payments applicable to data reported after 2014. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices. Real GDP at market prices begins in 2000 Start/end months of reporting year: January/December Base year: 2006 Chain-weighted: No,0.164,0.187,0.203,0.218,0.238,0.256,0.275,0.284,0.333,0.357,0.388,0.41,0.449,0.476,0.481,0.524,0.54,0.57,0.602,0.623,0.649,0.674,0.728,0.799,0.854,0.903,1.002,1.063,1.101,1.086,1.062,1.079,1.115,1.156,1.191,1.22,1.256,1.292,1.352,1.381,1.327,1.425,2018
732,SDN,PPPGDP,Sudan,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office. Central Bureau of Statistics. Latest actual data: 2016. Substantial delay occurred in the regular production of national accounts data. National accounts manual used: SNA1968 GDP valuation: Factor costs Start/end months of reporting year: January/December Base year: 1982. Fiscal year and calendar year are the same. Chain-weighted: No,20.757,24.157,26.708,27.335,26.728,27.401,30.729,33.524,36.22,38.175,38.93,43.074,46.497,48.908,51.707,57.469,61.72,66.587,72.886,77.07,85.399,96.757,104.127,112.731,121.711,132.591,145.526,158.005,167.275,163.885,172.192,170.822,144.494,149.915,159.822,164.575,172.045,176.52800000000002,176.68,175.228,163.606,161.732,2016
366,SUR,PPPGDP,Suriname,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office. IMF Staff reports, National Statistical Office, and IMF staff estimates. Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2007 Chain-weighted: No",2.089,2.33,2.319,2.286,2.298,2.349,2.339,2.186,2.507,2.666,2.724,2.427,2.58,2.583,2.453,2.788,3.157,3.436,3.551,3.57,3.646,3.909,4.119,4.455,4.91,5.311,5.788,6.246,6.632,6.884,7.324,7.914,8.284,8.676,8.859,8.646,8.249,8.553,8.991,9.358,8.956,9.578,2018
144,SWE,PPPGDP,Sweden,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office. In June 2010, the authorities performed a major revision of historical time series data 1993-2009 which involved the introduction of new methods, improved source data and a further adjustment to recommendations from the European Union Latest actual data: 2019 National accounts manual used: ESA2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2018 Chain-weighted: Yes, from 1993",87.169,99.748,107.312,113.829,123.129,129.954,136.524,144.47,153.236,163.551,170.852,174.672,177.062,178.084,189.111,200.796,207.775,217.908,229.751,243.116,260.666,270.293,280.599,292.225,313.075,332.175,357.979,380.208,386.663,373.106,400.814,421.677,427.053,439.273,459.694,485.013,501.86,523.644,548.338,564.771,529.778,568.017,2019
146,CHE,PPPGDP,Switzerland,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1980",108.42,120.579,126.363,132.103,141.111,150.888,156.785,163.205,174.554,189.366,203.458,208.624,213.021,217.797,225.393,231.346,236.839,246.532,256.617,264.63,281.558,291.439,296.585,302.323,318.606,338.912,363.4,388.485,404.403,398.406,414.635,431.055,443.744,460.014,480.158,491.299,504.879,523.977,551.473,566.231,535.832,566.911,2019
463,SYR,PPPGDP,Syria,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office. Central Bureau of Statistics. Latest actual data: 2010 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No,18.943,22.49,24.496,25.864,25.056,27.734,26.947,27.959,32.627,31.849,36.463,41.74,48.346,53.159,57.298,61.672,64.664,65.062,69.448,68.252,71.379,75.629,81.356,81.179,89.118,97.606,105.634,114.627,122.088,130.292,136.344,n/a,n/a,n/a,n/a,n/a,n/a,NA,n/a,n/a,n/a,n/a,2010
528,TWN,PPPGDP,Taiwan Province of China,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office. Data retrieved from CEIC Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Expenditure-based measure Start/end months of reporting year: January/December Base year: 2016. Rebased from 2011 to 2016. Chain-weighted: No,61.793,72.442,80.618,91.334,104.139,112.598,128.088,147.992,165.505,186.995,204.742,229.387,254.112,277.858,305.084,331.722,358.661,386.924,407.731,441.464,479.831,483.482,518.052,549.964,604.03,656.374,715.262,784.793,806.45,799.492,891.673,943.745,983.215,"1,025.31","1,093.57","1,121.15","1,157.29",1218.12,"1,282.06","1,339.81","1,293.97","1,366.00",2019
923,TJK,PPPGDP,Tajikistan,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office Latest actual data: 2017 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 1995 Chain-weighted: No,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.293,6.637,5.328,4.76,4.636,4.796,5.107,5.372,5.948,6.698,7.424,8.333,9.464,10.413,11.479,12.707,13.977,14.633,15.766,17.286,18.939,20.697,22.493,24.09,26.019,28.391000000000002,31.206,34.131,34.692,37.313,2017
738,TZA,PPPGDP,Tanzania,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: No,10.946,12.041,12.862,13.686,14.663,15.822,17.206,18.672,20.181,21.769,24.175,25.51,26.244,27.19,28.205,29.825,31.751,33.437,35.068,37.296,40.011,43.341,47.18,51.366,56.878,62.972,67.901,75.627,81.39,86.425,92.991,102.438,109.77,119.271,129.657,139.077,150.167,163.35700000000003,178.968,193.504,198.652,211.757,2018
578,THA,PPPGDP,Thailand,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Economic and Social Development Board Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2002 Chain-weighted: Yes, from 1993. Ratio splicing for years before 1993",74.852,86.777,97.07,106.502,116.701,125.981,135.63,152.214,178.521,208.143,241.03,270.12,301.776,335.726,370.315,408.781,439.795,435.06,406.372,431.089,460.362,486.662,524.76,572.932,625.359,671.84,726.559,786.628,815.766,816.309,887.868,914.03,999.034,"1,043.88","1,073.67","1,118.84","1,169.19",1239.6499999999999,"1,322.56","1,377.54","1,293.92","1,399.18",2018
537,TLS,PPPGDP,Timor-Leste,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: National Statistics Office Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: No,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.717,0.853,0.808,0.805,0.83,0.882,0.871,0.986,1.119,1.24,1.373,1.484,1.603,1.666,1.772,1.845,1.931,1.8920000000000001,1.923,2.017,2.613,2.238,2018
742,TGO,PPPGDP,Togo,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office Latest actual data: 2016 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2007. for the GDP deflator, there is a little discrepancy Chain-weighted: No",2.141,2.263,2.314,2.281,2.502,2.677,2.82,2.818,3.212,3.475,3.818,3.924,3.884,3.328,3.872,4.732,4.632,4.891,4.834,5.028,5.091,5.245,5.532,6.014,6.115,6.011,6.357,6.451,6.844,7.278,7.812,8.485,9.214,9.949,10.733,11.467,12.23,13.004,13.974,14.972,15.217,16.135,2016
866,TON,PPPGDP,Tonga,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: Central Bank. National Reserve Bank of Tonga Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December. Calendar year data refer to the average of two fiscal years (July/June). For example, CY2009 is the average of fiscal years 2008/09 and 2009/10 Base year: 2010. Authority has revised the base year to FY2010/11, but we submit data as of calendar year which refers to the average of two fiscal years (July/June). For example, CY2010 is the average of fiscal years 2009/10 and 2010/11. Chain-weighted: No",0.068,0.084,0.101,0.111,0.166,0.181,0.2,0.209,0.209,0.219,0.238,0.261,0.256,0.262,0.273,0.291,0.297,0.292,0.306,0.318,0.328,0.346,0.359,0.37,0.384,0.398,0.399,0.408,0.427,0.443,0.462,0.48,0.484,0.489,0.511,0.537,0.57,0.597,0.614,0.624,0.62,0.639,2018
369,TTO,PPPGDP,Trinidad and Tobago,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office Latest actual data: 2018 Notes: Trinidad and Tobago?s growth estimates for 2018 are based on full-year energy sector data from the Ministry of Energy and Ministry of Finance, preliminary national accounts data for the first 3 quarters of the year from the Central Statistical Office, and staff projections for the fourth quarter nonenergy output based on available information. Growth estimates are subject to revision once the finalized data for the full year become available. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2012 Chain-weighted: No",7.597,8.696,9.584,8.934,8.724,8.629,8.514,8.327,8.282,8.536,8.989,9.582,10.79,10.971,11.605,12.3,13.419,14.677,16.048,17.587,19.221,20.368,22.17,25.716,28.344,30.949,36.408,38.977,41.04,39.359,41.196,41.975,42.479,44.188,44.595,45.881,43.437,43.232000000000006,44.177,44.946,43.178,45.165,2018
744,TUN,PPPGDP,Tunisia,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010. Yes, from 2010 Chain-weighted: Yes, from 2009",13.867,16.017,16.925,18.41,20.167,21.985,22.101,24.166,25.036,26.688,29.646,31.917,35.259,36.988,39.148,41.037,44.653,48.023,50.974,54.822,58.457,62.007,63.821,68.063,74.253,79.236,85.915,94.142,100.04,103.871,108.771,108.913,115.541,120.885,126.66,129.47,132.445,137.52800000000002,144.631,148.688,143.234,151.994,2018
186,TUR,PPPGDP,Turkey,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: Haver Analytics. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009",155.853,178.045,195.528,212.853,235.579,253.38,276.423,311.662,329.497,343.282,389.089,405.974,440.075,486.733,470.003,514.359,560.479,613.063,639.136,626.389,682.914,656.281,709.532,763.239,859.377,965.985,"1,065.98","1,149.68","1,181.94","1,134.93","1,245.60","1,412.94","1,509.02","1,665.88","1,784.37","1,912.68","1,994.01",2183.34,"2,299.75","2,361.78","2,257.99","2,417.19",2019
925,TKM,PPPGDP,Turkmenistan,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"Source: National Statistics Office. Turkmenistan authorities and IMF staff estimates and projections. Latest actual data: 2018 Notes: Data prior to 2009 cannot be confirmed by national sources at this time. National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2008 Chain-weighted: Yes, from 2000",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.88,10.945,9.245,8.759,8.322,7.509,8.102,9.575,11.609,14.282,16.796,20.033,23.594,27.502,31.442,35.856,41.945,44.856,49.536,58.014,65.661,73.603,82.722,88.976,95.471,103.562,112.613,121.848,124.884,135.437,2018
869,TUV,PPPGDP,Tuvalu,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,Source: PFTAC advisors Latest actual data: 2018 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2005 Chain-weighted: No,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.022,0.022,0.024,0.024,0.024,0.024,0.026,0.028,0.031,0.029,0.029,0.032,0.031,0.033,0.034,0.038,0.04,0.043000000000000003,0.046,0.049,0.049,0.052,2018
